mar
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.1482446928360693
0.20141199733642112
0.23639250024748942
0.1593785518085298
0.18992555884414242
0.16187817020765838
0.18190104009032332
0.18735623643546317
0.05333609317095815
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.13166210786667729
0.12389989478390738
0.1216554678677394
0.07821460581684218
0.07633864364467768
0.11508603105256078
0.05
0.09709272818576715
0.05
0.05
0.08484577655951431
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.19847463596672305
0.2954514375420393
0.28100171484545505
0.28306935800854993
0.3428410021769215
0.33101439121848847
0.35215840845634677
0.3622666597014944
0.37447928215198634
0.3455417218777224
0.3405915016622901
0.4602399650062181
0.4783219106406234
0.16990240334928053
0.28381956054971064
0.0943336067160242
0.10763959751496462
0.12319460375940466
0.23479976252919305
0.2540516785859188
0.21879902280482252
0.22612990183504908
0.21914341946076502
0.16859240487917684
0.11788742618589207
0.20918257945083607
0.19377824516276348
0.1823272311154955
0.1693957839455201
0.14431583472222348
0.11080620100255077
0.14533914832628506
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.14801616837385292
0.0983867491244161
0.05
0.07583831288220104
0.11043785080379322
0.055498044243356484
0.08480231892678083
0.09619708568651737
0.051583647755271404
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.13386335500722907
0.05
0.17633371595795072
0.22638858618736019
0.2473445969858195
0.3995279920029084
0.3849409306143419
0.5101297689192464
0.512456451592921
0.1074898473135881
0.22344056851728814
0.05
0.05
0.05
0.05
0.05
0.06706407812646521
0.07902304837833321
0.2060393507224773
0.23523310313369133
0.2094125196762014
0.2171643868784348
0.24198200469769174
0.24444407188955752
0.2390635951231652
0.23760979112763914
0.26976636632369044
0.2968455461654373
0.23709713667664142
0.23989801829805799
0.0660296257034582
0.07505360915451428
0.05
0.05
0.05
0.05
0.05
0.05189400053323728
0.2582173686352578
0.12754184497814683
0.22332740015307098
0.2096178446498789
0.19026976449270852
0.1692723359123453
0.23461188075832928
0.18604883643852363
0.24773090161047756
0.05
0.09134847609577382
0.05
0.08716271866728321
0.11167722280209394
0.05
0.05
0.05
0.05
0.12492710916149373
0.07598360212786508
0.30011854692117096
0.2584725038958062
0.31658388784629293
0.2275660105580996
0.2542532721185558
0.30607311157762235
0.2638979990800558
0.24210762012937664
0.2439713635214581
0.20229669074210488
0.1655875260771856
0.14404318220760012
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.06369846080296018
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05470605204269382
0.08254638292840337
0.0644496723994347
0.06905137224449288
0.05
0.05
0.05
0.05
0.05
0.06317744332090024
0.07738161816297269
0.089238875068038
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.07975393304727116
0.05145105017391774
0.05
0.05
0.05
0.05
0.05
0.17330870537123857
0.16686398259417082
0.15785320446750992
0.14926585610128734
0.11507141106993256
0.12837333136977855
0.06676682208074192
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.16870369474335234
0.16671291480985256
0.05
0.05
0.05
0.05
0.05
0.05
0.05
0.1458027077401756
0.1566897684385873
0.05
0.05
0.05
0.05
0.05
0.11050632933237187
0.1267428054190841
0.10683901607800578
0.10094933311510379
0.11788297061164467
0.05
0.05
0.05
0.05
0.05
0.054589160169826616
0.05
0.05
0.05
0.08753640695052986
0.05
0.05
0.05
0.05
0.05
0.05
0.20763305785906647
0.22759501111731026
0.19121426578958362
0.18541726944097411
0.1343666640347439
0.05
0.06491317659602565
